ibge7_code,snapshot,avg_yearly_deforestation,lagged_deforestation,deforest_rel_forest_area,lagged_rel_forest_area,EG_InterMunicCop,EG_envir.council,EG_envir.fund,EG_envir.person,EG_envir.agency,GE_employees,GE_consortiums,GE_masterplan,ROL_div_land,ROL_U_improvement,ROL_U_neighborhood,ROL_zoning,RQ_ag_comp,RQ_nonag_comp,RQ_ag_personnel,RQ_non_ag_personnel,RQ_enterprise_incentive_existence,RQ_enterprise_restriction_existence,VA_n_candidates,VA_n_compan_communic,VA_prop_votes,VA_webpage,VA_mayor_woman,GE,RQ,VA,TT_cities_50K,munic.area.sq.km,state,forest_area,indig_land,crop_tot,distance_road,distance_river,crop_dens,cattle_tot,cattle_dens,popden,GDP_reais,pa
1505486,TS2,148.825,230.57500000000002,0.017114190432382704,0.026515064397424105,0.5,1,1,-0.31307616,0,-1.10112642053166,0.125,1,0,0,0,0,-0.59937568,-0.607597573,-0.291410109,-0.431146256,1,0,-0.80473129,-0.15324711,1.1228386910000001,1,0,0.00795785982278,-0.154921603,0.32952685,301.610849967898,11851,Para,0.6662728883638511,2.7845751413382836e-4,14032.5,0.52577312,0.58659722,1.1840772930554384,401638.75,33.89070542570247,3.468420386465277,7943.679789802758,0
1505486,TS3,103.875,148.825,0.011945147194112235,0.017114190432382704,1,1,1,-0.291810543,0,-0.767995769473704,1,1,1,0,1,1,-0.598246324,-0.738707254,-0.311292661,-0.476328823,1,1,-0.844180618,-0.15018752,1.260903112,1,0,0.410668076842099,-0.02076251,0.354180624,301.610849967898,11851,Para,0.6662728883638511,2.7845751413382836e-4,11877.5,0.52577312,0.58659722,1.0022360982195595,524175.2,44.23046156442494,3.741477512446207,11771.972417837067,0
1505486,TS4,158.75,103.875,0.01825551977920883,0.011945147194112235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501253,TS1,60.9,78.60000000000001,0.0486810551558753,0.06282973621103118,0,1,0,25.71931847,0,2.6559017120606,0,0,0,0,0,0,-0.810038709,-0.530476172,-0.264300313,-0.528194158,1,0,-0.756854971,-0.175118649,-0.983235322,0,0,0.885300570686867,-0.188834892,-0.435022573,271.194917361849,2964,Para,0.3117408906882591,0.05738866396761133,4644,17.99,18.61,1.5668016194331984,175733.25,59.28922064777328,1.2233468286099864,7516.822945394374,0
1501253,TS2,8.45,60.9,0.006754596322941646,0.0486810551558753,0,1,1,0.675898883,1,2.4515765131206,0,0,0,0.5,0,0,-0.792132146,-0.311395206,-0.316300254,-0.59966922,1,1,-0.80473129,-0.17940077,0.795502805,0,0,0.8171921710402,-0.003249471,-0.002307121,271.194917361849,2964,Para,0.3117408906882591,0.05738866396761133,1458.25,17.99,18.61,0.49198717948717946,192756.25,65.03247300944669,1.1945006747638327,13216.551334557265,0
1501253,TS3,10.15,8.45,0.008113509192645883,0.006754596322941646,0,1,1,0.909319185,1,2.58742103285117,0,0,0,0,0,0,0.043776239,-0.438042197,-0.316547984,-0.578325651,0,0,-0.844180618,-0.17702288,0.100114521,1,1,0.862473677617057,-0.214856599,0.313983476,271.194917361849,2964,Para,0.3117408906882591,0.05738866396761133,327.5,17.99,18.61,0.11049257759784076,223401.6,75.37165991902835,1.1085526315789473,24225.793197900024,0
1501253,TS4,3.75,10.15,0.002997601918465228,0.008113509192645883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2105708,TS1,0,0.525,0,0.17500000000000002,0,0,0,-0.148380884,0,-0.848195355271149,0,1,0,0,0,0,-0.448601007,0.517215873,-0.250374494,-0.287202847,0,0,-0.756854971,0.009132321,-0.213870604,0,0,0.0506015482429503,-0.078160413,-0.242681394,115.39021947034,1552,Maranhao,0,0,11751.75,3.135820894,20.98,7.572003865979381,65757,42.36920103092783,27.551385309278352,4178.345289670777,0
2105708,TS2,0.025,0,0.008333333333333333,0,0,0,0,-0.31307616,0,0.298988805060182,0,0.5,0,0,0,0,-0.635849614,0.508132886,-0.305201057,-0.271400194,0,0,0.006336467,-0.048632466,-0.309455877,0,1,0.266329601686727,-0.11738633,0.174220148,115.39021947034,1552,Maranhao,0,0,10441.5,3.135820894,20.98,6.7277706185567014,81809.25,52.712145618556704,29.696198453608247,5031.58922507784,0
2105708,TS3,0,0.025,0,0.008333333333333333,0,1,1,-0.291810543,0,0.646615704180826,0,1,1,1,1,1,-0.602291053,0.729316451,-0.316547984,-0.169449861,0,0,-0.125410424,-0.04284608,-0.460524518,1,1,0.548871901393609,-0.059828741,0.353516265,115.39021947034,1552,Maranhao,0,0,8364.5,3.135820894,20.98,5.389497422680412,91187,58.75451030927835,31.40222293814433,7415.4946266895795,0
2105708,TS4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100320,TS1,40.325,105.57499999999999,0.008677641489132774,0.022718958467828704,0,1,1,-0.148380884,0,-1.08796595042091,0,1,0,1,0,0.5,-0.604053241,0.145548173,-0.264300313,0.321287183,1,1,0.113301642,-0.109314731,0.326458422,0,0,-0.0293219834736367,0.266413634,0.109940016,699.210796884772,8102,Rondonia,0.5269069365588743,0.6487040236978524,18075.5,54.19,5.24312247,2.2309923475685016,249604.25,30.807732658602813,3.3073623796593434,7193.07365769464,0.37327706297951124
1100320,TS2,7.325,40.325,0.0015762857757693136,0.008677641489132774,0,1,0,-0.155414603,1,-0.782622423719629,0,1,1,1,0,1,-0.629970235,0.494503477,-0.316300254,0.337824731,1,1,0.006336467,-0.109657675,0.108754773,0,0,0.072459192093457,0.314342953,0.02877281,699.210796884772,8102,Rondonia,0.5269069365588743,0.6487040236978524,17971.75,54.19,5.24312247,2.218186867440138,273923.5,33.80936805726981,2.7411441619353245,15036.082625091462,0.37327706297951124
1100320,TS3,11.075,7.325,0.002383258015924252,0.0015762857757693136,0,1,1,0.204290455,1,-0.673525884453818,0.25,1,1,1,0,1,-0.587866073,0.367470688,-0.316547984,0.353796039,1,0,-0.125410424,-0.130061,-0.3592209,0,0,0.192158038515394,0.136142112,-0.121157831,699.210796884772,8102,Rondonia,0.5269069365588743,0.6487040236978524,25431.5,54.19,5.24312247,3.1389163169587757,260211,32.116884719822266,2.945661565045668,21558.572431203713,0.37327706297951124
1100320,TS4,10.7,11.075,0.002302560791908758,0.002383258015924252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5102702,TS1,15.725000000000001,69.225,0.006356103476151981,0.02798100242522231,0,0,1,-0.148380884,0,-0.849533674327251,0,0,1,0.5,0,0.5,0.338799385,2.857803393,-0.170531508,1.494794874,0,0,-0.756854971,0.061775455,-0.270118494,0,0,-0.283177891442417,0.753477691,-0.256743366,342.264170422865,10840,Mato Grosso,0.20202952029520296,0.22509225092250923,105209.75,3.313223253,19.28,9.705696494464945,339934,31.359225092250924,1.6842481549815498,17699.30849388599,0
5102702,TS2,2.4,15.725000000000001,9.700889248181083e-4,0.006356103476151981,0.5,1,0,-0.31307616,0,-0.836878103445681,0.375,0,1,1,0,0.5,0.590091878,2.476983148,0.039701772,1.423309593,1,0,-0.80473129,0.108289498,-0.323340204,0,0,-0.153959367815227,0.921681065,-0.282017874,342.264170422865,10840,Mato Grosso,0.20202952029520296,0.22509225092250923,152998,3.313223253,19.28,14.11420664206642,334860.5,30.89119003690037,1.7306042435424354,32766.529404709552,0
5102702,TS3,3.1,2.4,0.0012530315278900567,9.700889248181083e-4,0,1,1,-0.291810543,0,-0.53037859946577,0.25,0,1,0,0,1,0.510208918,2.785341235,-0.094547301,1.882845101,1,0,-0.125410424,0.098039559,0.868676207,1,0,-0.0934595331552567,1.013974659,0.435816446,342.264170422865,10840,Mato Grosso,0.20202952029520296,0.22509225092250923,284501.5,3.313223253,19.28,26.245525830258302,260662.2,24.046328413284133,1.8518911439114392,51401.11584348303,0
5102702,TS4,0.9,3.1,3.6378334680679065e-4,0.0012530315278900567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100254,TS1,3.2749999999999995,14.2,0.016293532338308454,0.07064676616915423,0,0,1,-0.148380884,0,-0.659338364644926,0,1,0,1,0,0,-0.579763566,0.706783679,-0.175799499,0.637943907,1,0,0.113301642,-0.056671597,-1.842522578,1,0,0.113553878451691,0.264860754,-0.182305234,52.7375962843735,1773,Rondonia,0.08516638465877044,0,9631.5,1.099939433,2.599286935,5.432318104906938,277315.5,156.4103214890017,13.519317540891144,8199.926991311966,0
1100254,TS2,0.7000000000000001,3.2749999999999995,0.0034825870646766175,0.016293532338308454,0,0,0,-0.154917745,1,-0.99405919125822,0,1,0,1,0.5,1,-0.499321066,0.887858725,-0.264953424,0.693144058,1,0,0.006336467,-0.022478806,-1.508166558,1,1,0.00198026958059335,0.302788049,0.124542477,52.7375962843735,1773,Rondonia,0.08516638465877044,0,8673,1.099939433,2.599286935,4.8917089678511,284529.25,160.47899041173153,12.486745628877609,12569.19011698812,5.328339255499154e-4
1100254,TS3,0.55,0.7000000000000001,0.002736318407960199,0.0034825870646766175,0,1,1,0.056314203,1,-0.961170950531711,0.25,1,1,1,1,1,-0.582563226,0.441269222,-0.316547984,0.651425551,1,0,-0.844180618,-0.03613724,-0.449977207,1,1,0.096276349822763,0.198930594,0.176460544,52.7375962843735,1773,Rondonia,0.08516638465877044,0,1977,1.099939433,2.599286935,1.1150592216582065,307826.8,173.61917653694303,12.78821206993796,17122.77328158423,5.328339255499154e-4
1100254,TS4,0.5,0.55,0.0024875621890547263,0.002736318407960199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501576,TS1,15.45,34.55,0.013388214904679376,0.029939341421143847,0.5,0,0,-0.02655861,1,-0.813144583480224,0,0,0,0,0,0,-0.247998344,-0.341496039,-0.061286277,-0.283791662,0,0,-0.756854971,-0.161957865,-0.676653506,1,1,-0.271048194493408,-0.155762054,0.141622881,109.439719321327,2827,Para,0.36186770428015563,0.22377078174743545,3661.25,5.479859428,18.78,1.2951008135833038,185599,65.65228157056951,4.863459497700743,4470.397847116154,0
1501576,TS2,4.325,15.45,0.003747833622183709,0.013388214904679376,0.5,0,0,0.387367587,1,-0.623722629015404,0.625,0,0,1,0,1,0.024365166,-0.407524546,-0.123007901,-0.37835605,0,0,-0.80473129,-0.144529223,0.189172341,1,1,4.25790328198672e-4,-0.147420555,0.346110263,109.439719321327,2827,Para,0.36186770428015563,0.22377078174743545,3344,5.479859428,18.78,1.1828793774319066,172986,61.190661478599225,5.3048284400424475,5634.100721823062,0
1501576,TS3,6.25,4.325,0.005415944540727903,0.003747833622183709,0,1,1,0.808001756,1,-0.551914884125125,0,1,1,1,0,1,0.056511327,-0.332538194,-0.155408334,-0.37859927,1,0,-0.125410424,-0.17702288,-0.170145378,1,1,0.149361705291625,0.031660922,0.42611105,109.439719321327,2827,Para,0.36186770428015563,0.22377078174743545,9727,5.479859428,18.78,3.4407499115670324,184719.2,65.34106827025116,5.712062256809339,9504.855090413674,0
1501576,TS4,6.7,6.25,0.005805892547660312,0.005415944540727903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703057,TS1,0.775,2.35,0.013135593220338984,0.039830508474576275,0,1,1,-0.148380884,0,1.2738560822723899,0,0,0,0,0,0,0.418937176,-0.378598601,-0.264300313,-0.611866812,0,0,0.983458256,-0.175118649,-0.147326976,0,0,0.424618694090797,-0.139304758,0.20903282,113.290744944136,1548,Tocantins,0.03229974160206718,0,1746.25,3.477351246,21.68,1.1280684754521964,147100,95.02583979328165,1.740794573643411,15125.22497448743,0
1703057,TS2,0.1,0.775,0.0016949152542372883,0.013135593220338984,0,1,0,-0.31307616,0,1.60857881960024,0,1,0,0,0,0,0.145507035,-0.230663728,-0.316300254,-0.580442884,0,1,-0.80473129,-0.17940077,1.174712627,0,0,0.86952627320008,0.003016695,0.092495334,113.290744944136,1548,Tocantins,0.03229974160206718,0,1322.5,3.477351246,21.68,0.854328165374677,143242.5,92.53391472868218,1.9849806201550388,18515.792042958263,0
1703057,TS3,0,0.1,0,0.0016949152542372883,1,1,0,-0.291810543,0,1.12235943221335,0.25,1,1,0,0,1,0.196456613,-0.159144319,-0.316547984,-0.46329616,1,0,0.593359769,-0.18373172,-0.995528104,1,0,0.79078647740445,0.042911358,0.149457916,113.290744944136,1548,Tocantins,0.03229974160206718,0,590,3.477351246,21.68,0.38113695090439276,151116.2,97.62028423772611,2.1955749354005167,24491.91614564178,0
1703057,TS4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101609,TS1,13.325,53.074999999999996,0.01968242245199409,0.07839734121122599,0,0,0,0.267131614,1,-0.320851084556158,0,0,0,0,0,0,0.011539744,-0.754451316,-0.070416117,-0.405298062,1,0,0.983458256,-0.175118649,0.386494119,0,0,-0.106950361518719,-0.036437625,0.342488094,167.981247641026,2217,Rondonia,0.2313937753721245,0,9410.75,0.985287197,17.03,4.244812810103744,252184,113.75011276499774,5.454668470906631,7652.385677664764,1.4235904375281915e-7
1101609,TS2,3.425,13.325,0.005059084194977843,0.01968242245199409,0,0,0,0.019123318,1,0.213221561469442,0.125,0,0,0,0.5,0.5,0.096240995,-0.695919245,-0.135651261,-0.550506341,1,0,0.006336467,-0.17940077,0.789549266,1,0,0.112740520489814,-0.047639309,0.448971433,167.981247641026,2217,Rondonia,0.2313937753721245,0,8489.75,0.985287197,17.03,3.829386558412269,250822.5,113.13599458728011,4.754285069914299,11934.802305448164,1.4235904375281915e-7
1101609,TS3,4.275,3.425,0.006314623338257017,0.005059084194977843,0,1,0,0.05603794,1,0.116988244006929,0,0,1,0,0,0,-0.158387278,-0.606240214,-0.172779916,-0.489982344,0,0,-0.844180618,-0.18373172,-0.087162988,1,0,0.038996081335643,-0.237898292,0.017164099,167.981247641026,2217,Rondonia,0.2313937753721245,0,3063,0.985287197,17.03,1.381596752368065,255873,115.41407307171853,5.117613892647722,14960.96776325937,1.4235904375281915e-7
1101609,TS4,3.05,4.275,0.004505169867060561,0.006314623338257017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702307,TS1,0.3,0.325,0.00410958904109589,0.004452054794520548,0,1,1,-0.148380884,0,0.851362465714194,0,1,0,0,0,0,0.488079185,0.610526575,0.145980063,-0.152855972,1,1,-0.756854971,-0.135636298,1.872114928,1,0,0.617120821904731,0.515288309,0.528814989,120.440221563266,1558,Tocantins,0.045571245186136075,0,2020.5,1.351536581,11.95,1.2968549422336328,135625,87.05070603337613,4.366655969191271,6565.5238305221765,0
1702307,TS2,0.275,0.3,0.003767123287671233,0.00410958904109589,0,1,1,-0.31307616,0,-0.0578184570383146,0,1,0,0,0,0,0.58528402,1.230506918,0.026502534,-0.113199131,1,0,0.006336467,-0.135811336,-1.644545611,1,0,0.314060514320562,0.454849057,-0.159552286,120.440221563266,1558,Tocantins,0.045571245186136075,0,2035,1.351536581,11.95,1.3061617458279846,141830,91.03337612323492,4.363286264441592,10639.202706678434,0
1702307,TS3,0.8500000000000001,0.275,0.011643835616438357,0.003767123287671233,0,1,1,-0.291810543,0,-0.459356262347851,0,1,1,0,1,1,0.01809706,0.381455807,-0.316547984,-0.278052856,1,0,1.312129962,-0.15018752,-1.561884847,1,1,0.180214579217383,0.134158671,0.437561279,120.440221563266,1558,Tocantins,0.045571245186136075,0,2317.5,1.351536581,11.95,1.4874839537869062,147685.4,94.79165596919127,4.37114890885751,15623.538049263978,0
1702307,TS4,0.30000000000000004,0.8500000000000001,0.004109589041095891,0.011643835616438357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1505106,TS1,35.125,36.725,0.0017039390705345882,0.0017815562239254876,0,1,0,-0.148380884,0,-0.351054305765073,0,1,0,0,0,0,-0.696098414,-0.292595444,-0.264300313,-0.346490165,0,1,-0.756854971,-0.004028463,-1.061000685,0,0,0.216315231411642,-0.099914056,-0.454463914,2720.65991171453,28031,Para,0.7296921265741501,0.46952302807605867,13146,103.1,4.042854629,0.4689807712889301,126529,4.513895330170168,1.7282027041489778,4827.533247666083,0.2786609057026149
1505106,TS2,24.65,35.125,0.0011957892694285435,0.0017039390705345882,0,1,1,-0.31307616,0,-0.296154941728827,0,1,0,0,0,1,-0.616700351,-0.168411169,-0.30822486,-0.283722095,1,1,1.62847198,-0.06606824,-0.619375019,1,0,0.234615019423724,0.103823588,0.50227424,2720.65991171453,28031,Para,0.7296921265741501,0.46952302807605867,13726.25,103.1,4.042854629,0.4896810673896757,122189.75,4.359093503620991,1.7576700795547786,7760.978703755385,0.2786609057026149
1505106,TS3,15.350000000000001,24.65,7.446395653439411e-4,0.0011957892694285435,0,1,1,-0.291810543,0,0.0808234248555444,0,1,1,0,1,1,-0.49764456,-0.259750851,-0.292267957,-0.247222947,0,1,-0.125410424,-0.04284608,-0.731868028,1,0,0.360274474951848,-0.049481053,0.035680387,2720.65991171453,28031,Para,0.7296921265741501,0.46952302807605867,14063.5,103.1,4.042854629,0.5017123898540902,130463.8,4.654268488459206,1.7975009810566873,12150.915685486472,0.2786609057026149
1505106,TS4,21.25,15.350000000000001,0.0010308528184728824,7.446395653439411e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301902,TS1,15.325000000000001,46.4,0.0031211812627291243,0.00945010183299389,0,1,1,0.392508767,1,0.177303638464479,0,1,0,0.5,0,0.5,-0.321510913,0.170386632,-0.121860019,0.278417512,1,0,0.113301642,0.219704857,-1.098448084,0,0,0.392434546154826,0.167572202,-0.246286611,367.234533368818,8927,Amazonas,0.5365744371009298,0.03759381651170606,9739.5,3.573060914,3.757620685,1.091016018819312,62142.75,6.961213173518539,9.365856390724767,7371.434893372723,0
1301902,TS2,12.075,15.325000000000001,0.0024592668024439918,0.0031211812627291243,0,0,0,1.034736113,1,-0.274309059963786,0,1,0,0.5,0.5,0.5,-0.351783054,0.096512986,-0.117461744,0.10366421,1,0,0.817404223,0.195468367,-1.848113358,1,0,0.241896980012071,0.121822066,-0.007677284,367.234533368818,8927,Amazonas,0.5365744371009298,0.03759381651170606,10563,3.573060914,3.757620685,1.1832642545087935,57070.25,6.392993166797356,9.8945054329562,14840.013246045291,0
1301902,TS3,6.5,12.075,0.0013238289205702647,0.0024592668024439918,0,1,0,0.138040649,1,-0.278833633902061,0,1,1,0,1,1,-0.251817215,-0.034386912,-0.044619973,0.070045014,0,0,0.593359769,0.131583759,-0.606627549,0,0,0.240388788699313,-0.043463181,-0.003316945,367.234533368818,8927,Amazonas,0.5365744371009298,0.03759381651170606,7028.25,3.573060914,3.757620685,0.7873025652514842,57852.8,6.480654195138345,10.799176655091296,21314.72004605606,0
1301902,TS4,10.2,6.5,0.0020773930753564154,0.0013238289205702647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507953,TS1,75.025,88.55000000000001,0.025371998647277648,0.02994589110585053,0,1,0,-0.148380884,0,-1.23811002555143,0,1,0,1,0,0,1.166555009,-0.271370216,3.212012018,1.426527356,1,0,0.983458256,-0.109314731,-1.5451587980000001,0,0,-0.0793700085171433,1.088954028,-0.140425136,213.255191216305,4451,Para,0.5668389126039093,0,21417.5,2.510468401,38.03,4.811840035946978,86699.25,19.47860031453606,13.42608402606156,5247.677775081786,0
1507953,TS2,23.650000000000002,75.025,0.007997970916469395,0.025371998647277648,0.5,1,1,-0.31307616,0,-1.10666843160815,0.25,1,0,0,1,0,0.432658479,-0.306793855,5.802123287,0.123913542,1,1,0.006336467,-0.127093449,0.127784193,1,0,0.04777718946395,1.341983576,0.283530165,213.255191216305,4451,Para,0.5668389126039093,0,23279.75,2.510468401,38.03,5.23022916198607,84394.25,18.960739159739383,17.96893956414289,6358.617024934437,0
1507953,TS3,15.850000000000001,23.650000000000002,0.005360162326682449,0.007997970916469395,0,1,1,-0.291810543,0,-1.12833006500929,0,1,1,1,1,1,0.02969201,-0.308224493,4.577654435,0.065475136,1,0,2.030900155,-0.04955492,-2.063490347,1,0,-0.04277668833643,0.894099515,0.241852452,213.255191216305,4451,Para,0.5668389126039093,0,31986.25,2.510468401,38.03,7.186306447989216,64499.8,14.491080656032352,21.45130307796001,9151.426349566269,0
1507953,TS4,14.05,15.850000000000001,0.004751437267500846,0.005360162326682449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5106182,TS1,27.900000000000002,56.425,0.01571830985915493,0.03178873239436619,0.5,0,0,-0.148380884,0,0.2087972209749,0.75,0,0,0.5,0,0.5,2.12518828,0.166267523,0.276145326,0.004614023,1,0,0.113301642,-0.175118649,-1.044169033,0,0,0.3195990736583,0.595369192,-0.232716848,268.73269903181,4744,Mato Grosso,0.3210370994940978,0.1808600337268128,5594.25,2.188690479,20.56,1.1792263912310286,154473.5,32.5618676222597,1.0306176222596966,11518.678733957151,0
5106182,TS2,9.325000000000001,27.900000000000002,0.0052535211267605636,0.01571830985915493,0.5,0,0,-0.31307616,0,0.314983581347629,0.375,0,0,0,0,1,1.314727676,0.556675646,0.099336854,0.207595492,1,0,-0.80473129,-0.144529223,0.081056871,1,0,0.229994527115876,0.529722611,0.069081395,268.73269903181,4744,Mato Grosso,0.3210370994940978,0.1808600337268128,6885.75,2.188690479,20.56,1.4514650084317031,183644.75,38.71095067453626,1.153035413153457,23910.219378427788,0
5106182,TS3,15.6,9.325000000000001,0.008788732394366196,0.0052535211267605636,1,0,0,-0.291810543,0,0.508837379167539,0.25,0,0,0,0,0,1.513277222,0.341369368,0.434480595,0.198889973,0,0,-0.844180618,-0.14347868,0.571615526,1,0,0.252945793055846,0.414669526,0.181858727,268.73269903181,4744,Mato Grosso,0.3210370994940978,0.1808600337268128,18440.75,2.188690479,20.56,3.8871732715008434,205549.8,43.328372681281614,1.2671795952782463,27799.517591283373,0
5106182,TS4,10.65,15.6,0.006,0.008788732394366196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5107578,TS1,29.1,82.725,0.0026070596667263934,0.007411306217523741,0,1,0,-0.148380884,0,2.24312188472126,0,0,0,1,0,0.5,4.090540715,0.178928082,3.525867551,0.783201834,0,0,-0.756854971,-0.161957865,1.123209977,0,0,0.747707294907087,1.429756364,0.091588752,412.264550324931,12743,Mato Grosso,0.851447853723613,0.4987051714666876,1883.75,2.475047929,2.900207206,0.14782625755316645,265011.75,20.796653064427527,0.30051793141332495,11368.40318579449,0.004478756516518873
5107578,TS2,12.4,29.1,0.001110912022934958,0.0026070596667263934,0,1,1,-0.31307616,0,2.32817491664658,0,0,0,1,0,0,4.010753104,-0.398951516,3.868507481,0.093256509,0,0,-0.80473129,-0.17940077,-0.353431475,1,1,0.77605830554886,1.26226093,0.210459309,412.264550324931,12743,Mato Grosso,0.851447853723613,0.4987051714666876,1304.75,2.475047929,2.900207206,0.10238954720238562,299799,23.526563603547046,0.28244918778937456,14817.864832951309,0.004478756516518873
